     1989.62500        6.01659     1989.62549        5.77703
     1999.52002        6.15220     1999.52051        5.49682
     2033.52002        6.41947     2033.52051        5.90112
     2033.68005        5.91080     2033.68042        5.03498
     2043.30005        6.62042     2043.30042        6.03940
     2037.88501        5.99389     2037.88550        5.74946
     2032.55505        6.18482     2032.55542        5.84007
     1982.53503        5.80463     1982.53552        5.64226
     1942.60498        5.91050     1942.60559        5.47227
     2024.73999        6.53088     2024.74048        5.58160
     1992.39502        6.00699     1992.39551        5.39408
     2017.42505        6.36627     2017.42542        5.87180
     1963.88501        5.75732     1963.88550        5.33157
     1980.57495        5.60976     1980.57544        5.23188
     2012.40503        6.44018     2012.40552        5.97908
     2005.95996        6.03974     2005.96045        5.57475
     2012.82495        5.94637     2012.82544        5.55989
     2000.64001        6.31747     2000.64050        5.56730
     2032.20496        5.55319     2032.20544        4.97723
     2050.21997        5.92213     2050.22046        5.50177
     1966.19495        5.91456     1966.19543        5.47162
     2002.95996        7.03409     2002.96045        6.54222
     2003.29004        5.85627     2003.29053        5.52248
     2004.24500        6.09754     2004.24548        5.69394
     2025.91504        6.11333     2025.91553        5.62436
     2022.11499        5.99056     2022.11548        5.52006
     1997.16504        6.12885     1997.16553        5.32263
     1998.42004        6.30425     1998.42041        6.04897
     1982.51501        6.09547     1982.51550        5.83234
     1965.69995        6.02578     1965.70044        5.59170
     2022.52502        6.11755     2022.52551        5.62923
     1967.16003        5.76319     1967.16052        5.21634
     1973.41003        5.72817     1973.41052        5.32934
     1998.69495        5.74604     1998.69543        5.31631
     1992.71497        6.10973     1992.71545        5.76373
     2007.28003        6.15480     2007.28052        5.69910
     1967.21997        6.09521     1967.22046        5.60957
     2016.06995        6.66897     2016.07043        6.25020
     1959.56995        6.11679     1959.57043        5.43121
     1993.81006        5.99366     1993.81042        5.43826
     1912.33997        5.78657     1912.34082        5.00563
     1963.57495        6.02158     1963.57544        5.70075
     1917.01501        5.85575     1917.01563        5.56179
     1922.59497        5.08979     1922.59558        4.57632
     1969.60999        5.93025     1969.61047        5.28028
     1978.71497        6.18941     1978.71545        5.73879
     1954.41504        5.56487     1954.41565        5.06406
     1931.98499        6.27692     1931.98560        5.86726
     1942.03503        5.95137     1942.03564        5.21836
     1958.52002        6.55207     1958.52051        6.12972
     1923.47498        5.77619     1923.47559        5.41849
     1934.83496        6.60324     1934.83557        6.29160
     1950.73999        6.09364     1950.74060        5.83558
     1907.73499        5.71050     1907.73584        4.95065
     1876.83997        6.36980     1876.84094        5.73544
     1870.31995        5.91080     1870.32080        5.21682
     1877.03503        6.07361     1877.03589        5.55062
     1904.72498        6.06254     1904.72583        5.50075
     1913.14502        6.76823     1913.14575        5.98161
     1882.38000        6.55558     1882.38098        6.02048
     1874.08496        6.49714     1874.08594        6.14320
     1869.22498        7.20967     1869.22583        6.45745
     1896.53003        6.70814     1896.53076        6.15433
     1910.23999        6.72476     1910.24072        6.49905
     1904.56995        6.66897     1904.57080        6.13671
     1881.48499        7.07353     1881.48596        6.25676
     1932.40503        6.97682     1932.40564        6.28812
     1928.51501        6.63135     1928.51563        6.08967
     1952.63501        6.41847     1952.63562        5.88183
     1939.13000        6.15492     1939.13062        5.98157
     1893.66504        6.63836     1893.66577        5.80938
     1857.06006        6.72877     1857.06091        6.00287
     1905.56494        6.56892     1905.56580        6.23645
     1876.85999        6.01834     1876.86096        5.49011
     1930.17004        6.68813     1930.17065        6.17725
     1864.21997        6.19287     1864.22083        5.50625
     1933.31995        6.31329     1933.32068        5.62858
     1955.66504        6.83577     1955.66565        6.20671
     1927.43005        6.02620     1927.43066        5.51233
     1878.77502        6.24975     1878.77588        5.39784
     1906.68994        6.63053     1906.69080        6.06834
     1915.51001        6.97423     1915.51062        6.21011
     1887.97498        6.14487     1887.97583        5.73493
